"ITAG"	"GO"
"Solyc00g201060.1.1"	"0008137,0006120,0006744,0006814,0015992"
"Solyc00g201160.2.1"	"0004672,0006468,0004872,0005529,0048544,0005524,0004674,0007165,0009069,0004713"
"Solyc00g202560.1.1"	"0005975,0008810,0004553,0016023,0043169"
"Solyc00g203660.1.1"	"0009536,0000287,0015977,0016984,0009573,0046487"
"Solyc00g206460.1.1"	"0009505,0009741"
"Solyc00g207960.1.1"	"0045449,0003677"
"Solyc00g209460.1.1"	"0006629,0004091"
"Solyc00g209560.1.1"	"0006508,0008234"
"Solyc00g212260.1.1"	"0009864,0009585,0010193,0010224,0009694,0071365,0031348,0080123,2000030,0009640,0010119,0009627,0019899,0005524,0009861,0070566,0010046,2000377,0005773"
"Solyc00g217560.1.1"	"0009965,0030154,0003700,0045962,0009507,0006355,0005667,0045449"
"Solyc00g217960.1.1"	"0008270,0016020,0016023,0005515"
"Solyc00g222460.1.1"	"0004519,0003964,0003677,0004190,0008270,0015074,0006278"
"Solyc00g226760.1.1"	"0008146,0050294,0080118,0006952,0009651,0009751,0016131"
"Solyc00g227860.1.1"	"0008152,0055114,0016758"
"Solyc00g227960.1.1"	"0008146,0047364,0080131,0006952,0080118,0009651,0009751,0016131"
"Solyc00g230060.1.1"	"0003676,0004523,0051252"
"Solyc00g230070.1.1"	"0016020,0009772,0030076,0045156,0009523,0018298,0016168,0016021,0009535,0006118"
"Solyc00g230080.1.1"	"0030077,0009772,0045156,0005506,0009523,0006810,0016021,0009535,0006118"
"Solyc00g231680.1.1"	"0005975,0005576,0016985,0043169,0006000,0006013,0006080"
"Solyc00g231780.1.1"	"0051536,0055114,0048038,0009055,0008137,0005506,0051539,0019684,0009535,0006118,0006120,0006744,0006814,0015992"
"Solyc00g233480.1.1"	"0015416,0006200,0005524,0006184,0003924,0016020,0005525,0015716,0015748"
"Solyc00g244290.1.1"	"0005743,0070469,0008137,0016021,0019684,0006120,0006744,0006814,0015992"
"Solyc00g245200.1.1"	"0016021,0009055,0006810,0000287,0018298,0016168,0051539,0009522,0015979,0009535,0022900,0006118"
"Solyc00g247300.2.1"	"0006810,0019825,0020037,0046424,0055114,0004497,0009055,0006118"
"Solyc00g249900.2.1"	"0030117,0016192,0006886,0005488"
"Solyc00g249910.1.1"	"0005886,0005515,0008565,0016192,0006886,0030131"
"Solyc00g254910.1.1"	"0009864,0009585,0010193,0010224,0009694,0071365,0031348,0080123,2000030,0009640,0010119,0009627,0019899,0005524,0009861,0070566,0010046,2000377,0005773"
"Solyc00g255510.1.1"	"0045449,0003677"
"Solyc00g257110.2.1"	"0008152,0008553,0016020,0016021,0006200,0006754,0005524,0005886,0006119,0015992"
"Solyc00g265110.2.1"	"0003723,0008380,0016787,0009536"
"Solyc00g266110.1.1"	"0009733,0009416"
"Solyc00g268310.1.1"	"0055085"
"Solyc00g269810.1.1"	"0005515"
"Solyc00g270510.1.1"	"0003677,0003700,0005622,0043565,0005634,0006355"
"Solyc00g272810.1.1"	"0008152,0044459,0008272,0009507,0042967,0008080"
"Solyc00g277510.1.1"	"0030077,0046872,0034357,0030076,0009055,0009507,0044425,0044446,0006118,0009772"
"Solyc00g278110.2.1"	"0010025,0055114,0016021,0043668,0010143,0016491,0048653,0005506,0005783"
"Solyc00g280110.1.1"	"0032502,0012505"
"Solyc00g281110.1.1"	"0005739"
"Solyc00g282510.1.1"	"0003824,0005737,0009058,0009698,0016841,0006559"
"Solyc00g283010.1.1"	"0015431,0016021,0016887,0017111,0006810,0016491,0008152,0005524,0055085"
"Solyc00g286010.1.1"	"0006260,0003700,0006276,0000166,0006355,0005667,0045449"
"Solyc00g286020.1.1"	"0003677,0007059,0006260"
"Solyc00g286030.1.1"	"0006260"
"Solyc00g287330.1.1"	"0048500,0006614,0008312"
"Solyc00g289230.1.1"	"0004672,0006468,0005529,0012505,0048544,0005524,0004674,0009069,0004713"
"Solyc00g294230.1.1"	"0031224,0045087,0006915,0005524,0007165,0017111,0004888"
"Solyc00g300730.1.1"	"0005634,0008270,0007275,0016567,0006511,0004842"
"Solyc00g304030.1.1"	"0016887,0017111,0006810,0046677,0016021,0006200,0005524,0016820,0005886"
"Solyc00g306730.1.1"	"0008270"
"Solyc00g306830.1.1"	"0016491,0050660,0055114"
"Solyc00g316030.1.1"	"0008270"
"Solyc00g316730.1.1"	"0008270"
"Solyc00g318130.1.1"	"0005634,0045892,0009737"
"Solyc00g318830.1.1"	"0006342,0046686,0006306"
"Solyc00g322630.1.1"	"0009733,0009416"
"Solyc00g323130.2.1"	"0009607,0005515,0006952"
"Solyc00g324530.1.1"	"0006508,0008234"
"Solyc01g005000.2.1"	"0006536,0019752,0030170,0046686,0004351,0005634,0005829,0005516,0006522,0006531,0019482,0019530"
"Solyc01g005020.2.1"	"0005515,0015385,0016021,0006814,0055085,0015299,0006885"
"Solyc01g005030.2.1"	"0006468,0016021,0009505,0005794,0016023,0006810,0005774,0005524,0004674,0004713,0009069"
"Solyc01g005060.2.1"	"0003700,0005622,0009958,0003676,0009959,0008270,0006355,0005667,0045449"
"Solyc01g005070.2.1"	"0005488,0005543,0030118,0005545,0030276,0048268"
"Solyc01g005080.2.1"	"0008017,0005739,0009536,0009574,0007020,0009524,0031116,0045298"
"Solyc01g005090.2.1"	"0004437,0016312,0046030,0004518"
"Solyc01g005100.2.1"	"0055114,0009536,0005506,0031418"
"Solyc01g005110.2.1"	"0016023,0005739"
"Solyc01g005120.2.1"	"0005975,0016762,0016798,0048046,0004553,0012505,0010154,0080086,0005618,0010087,0006073"
"Solyc01g005130.2.1"	"0003700,0005622,0005488"
"Solyc01g005140.2.1"	"0000293,0016021,0016023,0005773,0009507"
"Solyc01g005150.2.1"	"0000293,0016021"
"Solyc01g005160.2.1"	"0000151,0005488,0004842,0016567"
"Solyc01g005170.1.1"	"0005543,0030118,0005545,0030276,0048268"
"Solyc01g005190.1.1"	"0005622,0003700,0003676,0009507,0008270,0006355,0005667,0045449"
"Solyc01g005200.1.1"	"0005622,0008270,0003676,0006355,0009640,0003700,0009507,0005667,0045449"
"Solyc01g005210.2.1"	"0003825,0004805,0005992,0008152,0005739,0005982,0005985"
"Solyc01g005230.2.1"	"0008168,0008757"
"Solyc01g005240.2.1"	"0008152,0008652,0004072,0016310,0016597,0006544,0006563,0006566,0009085"
"Solyc01g005250.2.1"	"0005737,0008152,0055114,0009088,0051287,0004073,0050661,0046983,0009086,0009570,0005739,0006544,0006563,0009089,0009097,0003942,0000051"
"Solyc01g005260.2.1"	"0005215,0008652,0005488,0006810,0003824"
"Solyc01g005270.2.1"	"0005215,0006614,0008652,0005488,0006810,0003824"
"Solyc01g005280.2.1"	"0005215,0008652,0005488,0006810,0003824"
"Solyc01g005290.2.1"	"0008526,0006810,0006520,0005215"
"Solyc01g005300.2.1"	"0005515,0007165,0006511,0004871,0006355,0009911,0007623,0009637,0004842,0016567"
"Solyc01g005310.2.1"	"0005525,0016192,0009504,0005739,0005774,0006184,0005938,0010152,0003924,0046686,0050832,0000266,0005886"
"Solyc01g005320.2.1"	"0016021,0012505,0016023,0016627,0006629"
"Solyc01g005330.2.1"	"0008017,0010005,0005886,0010051,0007010,0009832,0005739,0045298"
"Solyc01g005340.2.1"	"0005515,0016023,0005886"
"Solyc01g005350.2.1"	"0008168,0008757"
"Solyc01g005360.2.1"	"0008168,0008757"
"Solyc01g005370.2.1"	"0005509,0048767,0009409,0005634,0005739"
"Solyc01g005380.2.1"	"0009507,0005515"
"Solyc01g005390.2.1"	"0008486,0016787"
"Solyc01g005400.2.1"	"0005509,0009737,0005576,0009819,0016298,0016042"
"Solyc01g005410.2.1"	"0005509,0009737,0009819"
"Solyc01g005420.2.1"	"0005515"
"Solyc01g005430.2.1"	"0003676,0008270,0009536,0019898,0005515"
"Solyc01g005440.2.1"	"0042802,0005515"
"Solyc01g005450.2.1"	"0005515,0051536,0009793"
"Solyc01g005460.2.1"	"0005875,0042803,0003777,0007017,0005874"
"Solyc01g005470.2.1"	"0006979,0005886"
"Solyc01g005490.2.1"	"0008152,0016787,0016023"
"Solyc01g005500.2.1"	"0008152,0055114,0016491,0005488"
"Solyc01g005510.2.1"	"0055114,0005507,0005615,0008447,0006118,0019852"
"Solyc01g005520.2.1"	"0005488,0005515,0009941,0009611,0009570,0009535"
"Solyc01g005540.2.1"	"0003676,0005737,0005739,0004824,0048481,0005524,0000287,0006430,0009507,0009085"
"Solyc01g005550.2.1"	"0012505,0016023"
"Solyc01g005560.2.1"	"0055114,0005737,0051287,0004450,0000287,0006102,0006097,0006749,0019643"
"Solyc01g005600.2.1"	"0045454"
"Solyc01g005610.2.1"	"0004091,0006629,0016788,0005739,0009570"
"Solyc01g005620.2.1"	"0015367,0016020,0017077,0005310,0009941,0006835,0005488,0005743,0005618,0005774,0006839,0016021,0035674,0015142"
"Solyc01g005630.1.1"	"0003677,0006355,0006351,0003700,0005667,0045449"
"Solyc01g005650.1.1"	"0004842,0005622,0008270,0016567"
"Solyc01g005660.1.1"	"0003677,0045449,0005634,0005515"
"Solyc01g005680.2.1"	"0005829,0042803,0005634,0016829"
"Solyc01g005690.2.1"	"0005509,0042175"
"Solyc01g005700.2.1"	"0008270"
"Solyc01g005710.2.1"	"0005515,0004872,0007165"
"Solyc01g005720.2.1"	"0004675,0005515"
"Solyc01g005730.2.1"	"0004675,0005515,0004872,0007165"
"Solyc01g005750.1.1"	"0046872,0055114,0031408,0005506,0016165"
"Solyc01g005760.2.1"	"0005515,0016301,0004872,0007165"
"Solyc01g005780.1.1"	"0004675,0005515"
"Solyc01g005800.2.1"	"0005516"
"Solyc01g005810.2.1"	"0005840,0003735,0006412,0042254"
"Solyc01g005820.2.1"	"0000166,0003676,0005730,0005886,0003723,0005515,0016607,0035061,0000398,0009536"
"Solyc01g005830.2.1"	"0005975,0004553,0043169,0046658,0016881,0016023,0043687"
"Solyc01g005840.2.1"	"0004842,0042296,0043687,0040008,0043169,0005730,0004553,0070936,0010099,0070979,0009536,0005975,0016023,0005524,0005515,0070534"
"Solyc01g005870.1.1"	"0005515,0016301"
"Solyc01g005900.2.1"	"0016020,0016747,0016413,0042967,0003333,0015171"
"Solyc01g005920.2.1"	"0016020,0016021,0015326,0003333,0006812,0015846"
"Solyc01g005930.2.1"	"0005515"
"Solyc01g005940.2.1"	"0005840,0009058,0016765,0016767,0046905,0016117,0009507,0006694,0016102"
"Solyc01g005950.2.1"	"0016787,0017018,0005737,0005730,0046872,0004722,0005886,0000159,0007049,0006470"
"Solyc01g005960.2.1"	"0005524,0008026,0005730,0003676,0005777,0005886,0005829,0009536"
"Solyc01g005970.2.1"	"0003779,0009536,0005515"
"Solyc01g005980.2.1"	"0005773"
"Solyc01g005990.2.1"	"0006869,0005886,0008289"
"Solyc01g006000.2.1"	"0000030,0016021,0016757,0005789,0006506"
"Solyc01g006010.2.1"	"0005488"
"Solyc01g006020.2.1"	"0009941"
"Solyc01g006030.2.1"	"0008270,0033523,0010390,0009965,0010228,0042803,0003824,0010162,0005634"
"Solyc01g006040.2.1"	"0042803,0033523,0010390,0046872,0009965,0010228,0010162,0005634"
"Solyc01g006050.2.1"	"0016020"
"Solyc01g006060.2.1"	"0006952,0009807"
"Solyc01g006070.2.1"	"0016020"
"Solyc01g006100.2.1"	"0003677,0005634,0006306,0008017,0045545,0006333,0009536,0000785,0090116,0006351,0003886,0003682,0006555"
"Solyc01g006110.2.1"	"0008601,0009966,0009409,0009408"
"Solyc01g006120.2.1"	"0006468,0005524,0004674,0005739,0009069"
"Solyc01g006130.2.1"	"0006457,0031072,0051082,0009561,0009535"
"Solyc01g006140.2.1"	"0004693,0005515,0006260,0009658,0009507,0019901,0005634"
"Solyc01g006150.2.1"	"0016020,0015562,0008324,0006812,0055085,0016021"
"Solyc01g006180.2.1"	"0003924,0006915,0032502,0005524,0009507,0005739,0009742"
"Solyc01g006190.2.1"	"0004842,0005634,0008270,0016567,0005515,0007275,0006511"
"Solyc01g006210.2.1"	"0009793"
"Solyc01g006220.2.1"	"0005634,0018022,0005783,0005515,0018024,0006554"
"Solyc01g006230.2.1"	"0004197,0005515,0016807,0005776,0019786,0006810,0005775,0006914,0006508"
"Solyc01g006250.1.1"	"0005515"
"Solyc01g006260.2.1"	"0000171,0008033,0004526,0055114,0009107,0032440,0016874,0016415,0005773,0009793,0006464,0030677,0051252,0042967"
"Solyc01g006280.2.1"	"0009396,0005507,0006730,0005524,0004329,0009507,0046686,0005886,0048046,0046487"
"Solyc01g006290.2.1"	"0004601,0055114,0042744,0020037,0005576,0006804"
"Solyc01g006300.2.1"	"0004601,0055114,0042744,0020037,0005576,0006804"
"Solyc01g006310.2.1"	"0055114,0006979,0016023,0020037,0004601,0005634,0006804"
"Solyc01g006320.2.1"	"0004871,0005515,0009626,0046658,0009817,0009816"
"Solyc01g006330.2.1"	"0009507,0009535,0005198"
"Solyc01g006340.2.1"	"0005524,0008026,0003676"
"Solyc01g006350.2.1"	"0016020,0016757,0006075,0052543,0005739,0000148,0009556,0080092,0055047,0003843,0009846,0005982,0005985"
"Solyc01g006360.2.1"	"0006075,0052543,0000148,0009556,0080092,0055047,0003843,0009846,0005982,0005985"
"Solyc01g006370.2.1"	"0016020,0016757,0009504,0003843,0006075,0000148,0005982,0005985"
"Solyc01g006380.2.1"	"0044424"
"Solyc01g006430.2.1"	"0042389,0055114,0016720,0006629,0016717"
"Solyc01g006440.1.1"	"0016020,0042936,0006857,0015706,0005215"
"Solyc01g006450.2.1"	"0008152,0055114,0004318,0005488,0005835,0006633,0042967"
"Solyc01g006470.1.1"	"0005515"
"Solyc01g006490.2.1"	"0009507"
"Solyc01g006500.2.1"	"0005730,0005488,0009507"
"Solyc01g006510.2.1"	"0008152,0016491,0055114,0008270,0003939,0006000,0006013"
"Solyc01g006520.2.1"	"0005529,0006468,0048544,0004674,0005524,0004713,0009069"
"Solyc01g006530.1.1"	"0005529,0006468,0048544,0004674,0005524,0004713,0009069"
"Solyc01g006540.2.1"	"0005515,0006096,0016165,0046872,0055114,0031408,0005506"
"Solyc01g006550.2.1"	"0004675,0005515,0004872,0007165"
"Solyc01g006560.2.1"	"0005515,0006096,0016165,0046872,0055114,0031408,0005506"
"Solyc01g006570.1.1"	"0046872,0055114,0031408,0005506,0016165"
"Solyc01g006580.2.1"	"0010302,0016491,0055114"
"Solyc01g006590.1.1"	"0004675,0006468,0005529,0004674,0005524,0004713,0009069"
"Solyc01g006600.1.1"	"0000036,0008152,0016491,0016740,0031177,0048037,0055114,0016020,0004096,0006979,0006810,0042967,0006568,0006804,0015947"
"Solyc01g006610.1.1"	"0010302,0016491,0055114"
"Solyc01g006620.2.1"	"0005783,0005618,0005515"
"Solyc01g006630.2.1"	"0008152,0016491,0055114,0005488"
"Solyc01g006640.1.1"	"0000036,0008152,0016491,0016740,0031177,0048037,0055114,0006979,0016020,0004096,0006810,0042967,0006568,0006804,0015947"
"Solyc01g006650.1.1"	"0003700,0005634,0030528,0071281,0006355,0003677,0042762,0009873,0045449,0005667"
"Solyc01g006660.1.1"	"0004252,0006508,0043086,0044464,0048046,0042802"
"Solyc01g006670.2.1"	"0008152,0008194,0016758"
"Solyc01g006680.2.1"	"0003700,0042752,0005667,0045449,0005515"
"Solyc01g006690.2.1"	"0005515,0009536"
"Solyc01g006710.2.1"	"0004386,0005524,0005622,0008026,0042802,0003725,0005739"
"Solyc01g006720.2.1"	"0008559,0016020,0016887,0017111,0031177,0015412,0006200,0005524,0005886,0015689"
"Solyc01g006730.2.1"	"0004683,0005509,0006468,0005777,0046777,0005515,0005524,0016020,0009069,0004713"
"Solyc01g006740.2.1"	"0005986,0008152,0016791,0005737,0050307,0016311,0046686,0000287,0005634,0005982"
"Solyc01g006760.2.1"	"0080167"
"Solyc01g006800.2.1"	"0005515,0006508,0009987,0070006,0016020,0046872,0016485,0005737,0008235,0004177"
"Solyc01g006830.2.1"	"0009536"
"Solyc01g006840.2.1"	"0004683,0005509,0006468,0005524,0009069,0004713"
"Solyc01g006850.1.1"	"0005488"
"Solyc01g006860.2.1"	"0006457,0031072,0005739,0051087"
"Solyc01g006870.2.1"	"0005739"
"Solyc01g006880.2.1"	"0009909,0051568,0010228,0010452,0005737,0008168,0005634,0005515"
"Solyc01g006890.2.1"	"0005739"
"Solyc01g006900.2.1"	"0016023,0005773"
"Solyc01g006910.2.1"	"0008270,0005515"
"Solyc01g006920.2.1"	"0005739,0005488"
"Solyc01g006930.2.1"	"0003700,0005634,0016566,0006355,0005667,0045449"
"Solyc01g006940.2.1"	"0000166,0003676,0003743,0003723,0009570,0009579"
"Solyc01g006950.2.1"	"0016020,0043495,0016192,0010363,0009867,0030133,0005484,0006612,0009860,0009737,0006944,0043069,0009863,0051245,0050832,0031201,0005886"
"Solyc01g006960.2.1"	"0005488,0009536"
"Solyc01g006970.2.1"	"0004386,0005524,0008026,0042802,0003676,0005739"
"Solyc01g006980.2.1"	"0006633,0008152,0004314,0005488,0009570,0005739,0005835,0042967"
"Solyc01g006990.2.1"	"0003779,0005515"
"Solyc01g007000.2.1"	"0000151,0004842,0005488,0009414,0051865,0010200,0002679,0005829"
"Solyc01g007010.2.1"	"0000151,0004842,0005488,0009414,0051865,0010200,0002679,0005829"
"Solyc01g007020.2.1"	"0000151,0004842,0005488,0009414,0051865,0010200,0002679,0005829"
"Solyc01g007030.2.1"	"0005488,0009414,0051865,0010200,0002679,0004842,0005829,0000151"
"Solyc01g007040.2.1"	"0000151,0005488,0009414,0051865,0010200,0002679,0004842,0005829"
"Solyc01g007050.1.1"	"0000151,0004842,0005488,0051865,0010200,0002679"
"Solyc01g007070.2.1"	"0003677,0005634,0006355,0045449,0003700,0043565,0005667,0005515"
"Solyc01g007080.2.1"	"0015140,0010044"
"Solyc01g007090.1.1"	"0015140,0010044"
"Solyc01g007100.2.1"	"0009058,0035250,0046480,0046481,0005739,0006869,0042550,0019375,0009877,0043661,0009707,0046486"
"Solyc01g007120.2.1"	"0004672,0005487,0005524,0006468,0004674,0009069"
"Solyc01g007130.2.1"	"0004675,0005515,0006468,0005524,0004872,0007165,0004674,0004713,0009069"
"Solyc01g007140.2.1"	"0005488"
"Solyc01g007150.2.1"	"0005488,0005515,0005737,0030117,0030126,0030276,0016192,0006886,0005198"
"Solyc01g007160.2.1"	"0006281,0007062,0009553,0009790"
"Solyc01g007170.2.1"	"0005783,0005618,0005515"
"Solyc01g007180.2.1"	"0005815,0003677,0000226,0000922,0008270"
"Solyc01g007220.2.1"	"0051607"
"Solyc01g007240.2.1"	"0051607,0009507"
"Solyc01g007250.2.1"	"0016363,0015030,0003676,0005739,0005730,0006364,0005732,0005524,0004812,0006418"
"Solyc01g007260.2.1"	"0019538"
"Solyc01g007270.1.1"	"0005829,0010076,0010083,0010077,0009536,0009691,0016831,0005634,0048832"
"Solyc01g007280.2.1"	"0003723,0005622,0015935,0003735,0009507,0006412,0019843,0005739,0042254"
"Solyc01g007290.1.1"	"0055114,0048038,0008137,0019684,0009535,0006120,0006744,0006814,0015992"
"Solyc01g007300.1.1"	"0055114,0048038,0008137,0005506,0051539,0019684,0009535,0006120,0006744,0006814,0015992"
"Solyc01g007310.2.1"	"0055114,0048038,0008137,0016021,0019684,0009535,0006120,0006744,0006814,0015992"
"Solyc01g007320.2.1"	"0005524,0016469,0017111,0033178,0045261,0042777,0008553,0046933,0046961,0009535,0015991,0006119"
"Solyc01g007330.2.1"	"0009536,0015977,0019253,0016984,0004497,0009853,0000287,0055114,0009573,0046487"
"Solyc01g007340.2.1"	"0009317,0016874,0006633,0046872,0005524,0009570,0016740,0009575,0003989,0006090"
"Solyc01g007350.2.1"	"0009522,0016021,0015979,0009535"
"Solyc01g007360.2.1"	"0016021,0015979,0009535,0009522"
"Solyc01g007370.2.1"	"0016021,0015992,0009706"
"Solyc01g007380.1.1"	"0031361,0009055,0020037,0006810,0015979,0009535,0005739,0022900,0006118"
"Solyc01g007400.1.1"	"0016020,0009539,0015979"
"Solyc01g007410.2.1"	"0016021,0030096,0009539,0016023,0009055,0020037,0006810,0042170,0009767,0009535,0006118"
"Solyc01g007420.2.1"	"0009512,0009055,0006118"
"Solyc01g007430.2.1"	"0009512,0017004,0016023,0006810,0045158,0009767,0016021,0009535,0005739,0006118"
"Solyc01g007440.1.1"	"0009522,0009538,0016021,0015979,0009535,0055114"
"Solyc01g007450.1.1"	"0005840,0003735,0009507,0006412,0042254"
"Solyc01g007460.2.1"	"0005840,0003735,0009507,0006412,0019843,0005739,0042254"
"Solyc01g007470.1.1"	"0005840,0003735,0009507,0006412,0019843,0000027"
"Solyc01g007480.1.1"	"0003735,0015935,0009507,0006412,0019843,0005739,0042254"
"Solyc01g007490.2.1"	"0006508,0004252,0005524,0009507"
"Solyc01g007500.2.1"	"0009523,0016020,0006810,0009767,0016168,0016021,0018298,0009539,0009535,0010287,0010207"
"Solyc01g007510.1.1"	"0016020,0009539,0015979"
"Solyc01g007520.2.1"	"0016020,0009523,0050821,0042301,0016021,0015979,0009535"
"Solyc01g007530.2.1"	"0003954,0016020,0016491,0020037,0006810,0045158,0016021,0022904,0015979,0009535,0006118"
"Solyc01g007540.2.1"	"0016020,0042651,0016491,0045156,0006810,0045158,0009767,0016021,0022904,0009535,0006118"
"Solyc01g007550.1.1"	"0006350,0003899,0006351,0003677,0046983,0009507,0005730,0006144,0006206"
"Solyc01g007560.2.1"	"0006350,0006351,0003899,0003677,0046983,0009507,0005730,0006144,0006206"
"Solyc01g007570.2.1"	"0005840,0003735,0009507,0006412,0019843,0005739,0042254"
"Solyc01g007580.2.1"	"0005840,0003735,0009507,0006412,0019843,0042254"
"Solyc01g007590.2.1"	"0005840,0015934,0003735,0009507,0006412,0019843,0042254"
"Solyc01g007600.2.1"	"0005840,0006412,0003735,0009507,0019843,0005739,0042254"
"Solyc01g007610.2.1"	"0003723,0005840,0015934,0015935,0003735,0009507,0006412,0019843,0005739,0042254"
"Solyc01g007620.2.1"	"0005840,0003735,0015935,0009507,0006412,0019843,0005739,0042254"
"Solyc01g007630.2.1"	"0000166,0005840,0015934,0003735,0003723,0016740,0009507,0006412,0005739,0042254"
"Solyc01g007640.2.1"	"0005524,0009507,0017111,0009570,0009575"
"Solyc01g007650.2.1"	"0009507"
"Solyc01g007660.2.1"	"0055114,0048038,0008137,0016021,0019684,0009535,0006120,0006744,0006814,0015992"
"Solyc01g007670.2.1"	"0005840,0015935,0003735,0009507,0006412,0019843,0005739,0042254"
"Solyc01g007680.1.1"	"0005739,0009507"
"Solyc01g007700.2.1"	"0009507"
"Solyc01g007710.2.1"	"0020037,0004497,0055114,0009055,0006118"
"Solyc01g007730.2.1"	"0009507"
"Solyc01g007740.2.1"	"0016491,0045454,0051920,0042742,0009409,0010319,0004601,0009570,0048046,0055114,0006804,0006979"
"Solyc01g007750.2.1"	"0009507"
"Solyc01g007760.2.1"	"0003700,0003714,0005667,0051446,0003677,0005515,0045893,0045449"
"Solyc01g007780.2.1"	"0004872,0007165"
"Solyc01g007790.2.1"	"0009536"
"Solyc01g007840.2.1"	"0000175,0003676,0005634,0042742,0009611,0008408,0000289,0004540,0009451,0051252"
"Solyc01g007850.2.1"	"0009536,0005488"
"Solyc01g007860.2.1"	"0042803,0043687,0031372,0005515,0004842,0006301,0016567"
"Solyc01g007870.2.1"	"0080167"
"Solyc01g007880.2.1"	"0005515,0043234,0035452,0043621,0009570,0010020,0009707,0051258"
"Solyc01g007900.2.1"	"0005515,0046790,0016020,0046786"
"Solyc01g007910.2.1"	"0008152,0005507,0005618,0006105,0005739,0003878,0006104,0004775,0005524,0046686,0004776,0019643,0042709"
"Solyc01g007920.2.1"	"0008152,0016020,0019674,0008936,0008908,0006769,0046497,0019290"
